persona,Am the life of the party.,Feel little concern for others.,Am always prepared.,Get stressed out easily.,Have a rich vocabulary.,Don't talk a lot.,Am interested in people.,Leave my belongings around.,Am relaxed most of the time.,Have difficulty understanding abstract ideas.,Feel comfortable around people.,Insult people.,Pay attention to details.,Worry about things.,Have a vivid imagination.,Keep in the background.,Sympathize with others' feelings.,Make a mess of things.,Seldom feel blue.,Am not interested in abstract ideas.,Start conversations.,Am not interested in other people's problems.,Get chores done right away.,Am easily disturbed.,Have excellent ideas.,Have little to say.,Have a soft heart.,Often forget to put things back in their proper place.,Get upset easily.,Do not have a good imagination.,Talk to a lot of different people at parties.,Am not really interested in others.,Like order.,Change my mood a lot.,Am quick to understand things.,Don't like to draw attention to myself.,Take time out for others.,Shirk my duties.,Have frequent mood swings.,Use difficult words.,Don't mind being the center of attention.,Feel others' emotions.,Follow a schedule.,Get irritated easily.,Spend time reflecting on things.,Am quiet around strangers.,Make people feel at ease.,Am exacting in my work.,Often feel blue.,Am full of ideas.
"slightly closed to experience, unconscientious, introverted, antagonistic and neurotic","statement: 'has opinions about various topics.'  
response: disagree  

statement: 'am the life of the party.'  
response: strongly disagree",strongly agree,disagree,strongly agree,disagree,strongly agree,strongly disagree,agree,strongly disagree,agree,strongly disagree,agree,strongly disagree,agree,disagree,agree,strongly disagree,strongly agree,strongly disagree,agree,disagree,strongly agree,disagree,strongly agree,strongly disagree,agree,disagree,strongly agree,strongly agree,agree,strongly disagree,agree,disagree,strongly agree,strongly disagree,agree,strongly disagree,agree,agree,disagree,disagree,strongly disagree,strongly disagree,strongly agree,disagree,agree,strongly disagree,disagree,agree,disagree
"closed to experience, highly unconscientious, introverted, antagonistic and neurotic",strongly disagree,strongly agree,strongly disagree,strongly agree,disagree,agree,strongly disagree,agree,strongly disagree,agree,disagree,agree,disagree,agree,disagree,strongly agree,strongly disagree,strongly agree,disagree,strongly agree,disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,agree,strongly disagree,agree,strongly disagree,strongly agree,disagree,agree,agree,disagree,disagree,strongly disagree,strongly disagree,strongly agree,disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree
"closed to experience, slightly unconscientious, introverted, antagonistic and neurotic",disagree,agree,disagree,strongly agree,disagree,strongly agree,strongly disagree,disagree,strongly disagree,agree,strongly disagree,agree,strongly disagree,agree,strongly disagree,agree,strongly disagree,agree,disagree,strongly agree,disagree,agree,disagree,agree,strongly disagree,strongly agree,strongly disagree,agree,agree,strongly agree,strongly disagree,agree,disagree,agree,strongly disagree,agree,disagree,disagree,agree,strongly disagree,disagree,strongly disagree,strongly disagree,strongly agree,disagree,agree,strongly disagree,disagree,agree,strongly disagree
"closed to experience, unconscientious, highly introverted, antagonistic and neurotic",strongly disagree,agree,strongly disagree,strongly agree,disagree,strongly agree,strongly disagree,agree,strongly disagree,agree,strongly disagree,agree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly agree,disagree,strongly agree,strongly disagree,strongly agree,disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,agree,strongly disagree,agree,disagree,strongly agree,disagree,strongly agree,strongly disagree,agree,agree,disagree,disagree,strongly disagree,strongly disagree,strongly agree,agree,strongly agree,disagree,strongly disagree,agree,strongly disagree
"closed to experience, unconscientious, slightly introverted, antagonistic and neurotic",strongly disagree,agree,disagree,strongly agree,disagree,agree,strongly disagree,agree,strongly disagree,agree,strongly disagree,agree,strongly disagree,strongly agree,disagree,agree,strongly disagree,agree,disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,agree,strongly disagree,agree,strongly agree,agree,strongly disagree,agree,disagree,agree,strongly disagree,agree,disagree,agree,agree,disagree,disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,agree,strongly disagree,strongly disagree,agree,strongly disagree
"closed to experience, unconscientious, introverted, highly antagonistic and neurotic",disagree,strongly agree,disagree,strongly agree,disagree,agree,strongly disagree,agree,strongly disagree,agree,strongly disagree,agree,strongly disagree,agree,strongly disagree,disagree,strongly disagree,strongly agree,disagree,strongly agree,strongly disagree,strongly agree,disagree,strongly agree,strongly disagree,agree,disagree,agree,strongly agree,strongly agree,strongly disagree,strongly agree,disagree,strongly agree,disagree,agree,strongly disagree,agree,agree,disagree,disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,agree,disagree,disagree,strongly agree,strongly disagree
"closed to experience, unconscientious, introverted, slightly antagonistic and neurotic",disagree,agree,disagree,strongly agree,disagree,strongly agree,strongly disagree,agree,strongly disagree,agree,strongly disagree,disagree,strongly disagree,agree,strongly disagree,strongly agree,strongly disagree,agree,disagree,strongly agree,strongly disagree,agree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,agree,strongly agree,agree,strongly disagree,agree,disagree,agree,strongly disagree,agree,strongly disagree,strongly agree,agree,disagree,disagree,disagree,strongly disagree,agree,disagree,agree,disagree,strongly disagree,agree,strongly disagree
"closed to experience, unconscientious, introverted, antagonistic and highly neurotic",disagree,agree,strongly disagree,agree,disagree,strongly agree,strongly disagree,agree,strongly disagree,strongly agree,strongly disagree,agree,strongly disagree,agree,disagree,agree,strongly disagree,agree,strongly disagree,agree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,agree,strongly agree,agree,strongly disagree,strongly disagree,disagree,"statement: 'has opinions about various topics.'  
response: neither agree nor disagree  

statement: 'change my mood a lot.'  
response: strongly agree",disagree,agree,strongly disagree,agree,strongly agree,agree,disagree,strongly disagree,strongly disagree,agree,strongly agree,agree,strongly disagree,strongly disagree,agree,strongly disagree
"closed to experience, unconscientious, introverted, antagonistic and slightly neurotic","statement: 'has opinions about various topics.'  
response: disagree  

statement: 'am the life of the party.'  
response: strongly disagree",agree,disagree,agree,disagree,agree,strongly disagree,strongly agree,strongly disagree,agree,strongly disagree,agree,strongly disagree,agree,disagree,agree,strongly disagree,agree,disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,agree,strongly disagree,strongly agree,strongly disagree,agree,agree,agree,strongly disagree,agree,disagree,agree,strongly disagree,agree,strongly disagree,agree,agree,disagree,disagree,strongly disagree,strongly disagree,agree,disagree,agree,strongly disagree,disagree,disagree,strongly disagree
"highly closed to experience, unconscientious, introverted, antagonistic and emotionally stable",disagree,agree,disagree,strongly disagree,strongly disagree,agree,strongly disagree,agree,disagree,agree,disagree,agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,"statement: 'sympathize with others' feelings.'  
response: strongly disagree",disagree,agree,agree,disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,disagree,agree,strongly disagree,agree,strongly disagree,agree,disagree,disagree,disagree,agree,strongly disagree,agree,disagree,disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,disagree,agree,disagree,disagree,strongly disagree,strongly disagree
"slightly closed to experience, unconscientious, introverted, antagonistic and emotionally stable",disagree,agree,disagree,strongly disagree,strongly disagree,agree,disagree,agree,disagree,disagree,disagree,disagree,strongly disagree,disagree,disagree,strongly agree,"statement: 'sympathize with others' feelings.'  
response: disagree",disagree,agree,agree,strongly disagree,agree,strongly disagree,disagree,disagree,agree,disagree,strongly agree,strongly disagree,agree,strongly disagree,agree,disagree,disagree,disagree,agree,disagree,disagree,strongly disagree,disagree,strongly disagree,strongly disagree,disagree,strongly disagree,disagree,agree,strongly disagree,disagree,disagree,disagree
"closed to experience, highly unconscientious, introverted, antagonistic and emotionally stable",strongly disagree,strongly agree,disagree,strongly disagree,disagree,agree,disagree,agree,disagree,strongly agree,disagree,agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,"statement: 'sympathize with others' feelings.'  
response: strongly disagree",agree,agree,strongly agree,disagree,agree,strongly disagree,strongly disagree,disagree,strongly agree,disagree,agree,strongly disagree,agree,strongly disagree,agree,disagree,disagree,disagree,strongly agree,response: strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,disagree,disagree,disagree,disagree,agree,strongly disagree,disagree,strongly disagree,strongly disagree
"closed to experience, slightly unconscientious, introverted, antagonistic and emotionally stable",strongly disagree,agree,disagree,strongly disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,strongly disagree,strongly agree,strongly disagree,disagree,agree,disagree,disagree,agree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,strongly agree,strongly disagree,agree,disagree,strongly disagree,disagree,agree,disagree,disagree,strongly disagree,response: disagree,disagree,strongly disagree,disagree,strongly disagree,disagree,agree,disagree,disagree,disagree,response: strongly disagree
"closed to experience, unconscientious, highly introverted, antagonistic and emotionally stable",strongly disagree,strongly agree,disagree,strongly disagree,disagree,agree,disagree,agree,agree,disagree,disagree,agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,"statement: 'sympathize with others' feelings.'  
response: strongly disagree",agree,agree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,"statement: 'have excellent ideas.'  
response: disagree",strongly agree,disagree,strongly agree,strongly disagree,agree,strongly disagree,agree,disagree,disagree,disagree,agree,response: strongly disagree,agree,strongly disagree,disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,disagree,agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree
"closed to experience, unconscientious, slightly introverted, antagonistic and emotionally stable",strongly disagree,agree,disagree,strongly disagree,disagree,agree,disagree,agree,disagree,disagree,disagree,agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,"statement: 'sympathize with others' feelings.'  
response: strongly disagree",agree,agree,agree,disagree,strongly agree,strongly disagree,disagree,disagree,strongly agree,disagree,agree,disagree,agree,strongly disagree,agree,disagree,disagree,disagree,agree,disagree,agree,strongly disagree,disagree,disagree,disagree,disagree,strongly disagree,strongly disagree,agree,strongly disagree,disagree,strongly disagree,strongly disagree
"closed to experience, unconscientious, introverted, highly antagonistic and emotionally stable",strongly disagree,strongly agree,disagree,strongly disagree,disagree,strongly agree,strongly disagree,strongly agree,disagree,agree,disagree,agree,disagree,strongly disagree,strongly disagree,strongly agree,"statement: 'sympathize with others' feelings.'  
response: strongly disagree",agree,agree,strongly agree,disagree,strongly agree,strongly disagree,strongly disagree,disagree,strongly agree,disagree,agree,strongly disagree,"response: strongly agree

response: strongly agree",strongly disagree,agree,disagree,strongly disagree,disagree,agree,strongly disagree,strongly agree,strongly disagree,disagree,strongly disagree,disagree,disagree,strongly disagree,disagree,agree,disagree,strongly disagree,strongly disagree,strongly disagree
"closed to experience, unconscientious, introverted, slightly antagonistic and emotionally stable",strongly disagree,agree,disagree,strongly disagree,disagree,agree,disagree,agree,agree,disagree,disagree,agree,disagree,strongly disagree,strongly disagree,strongly agree,disagree,disagree,agree,strongly agree,strongly disagree,agree,strongly disagree,disagree,disagree,strongly agree,disagree,agree,strongly disagree,strongly agree,disagree,agree,disagree,disagree,disagree,agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,strongly disagree,disagree,neither agree nor disagree,agree,disagree,disagree,disagree,strongly disagree
"closed to experience, unconscientious, introverted, antagonistic and highly emotionally stable",disagree,strongly agree,disagree,strongly disagree,disagree,agree,disagree,agree,disagree,strongly agree,strongly disagree,agree,disagree,disagree,strongly disagree,strongly agree,strongly disagree,disagree,agree,agree,strongly disagree,disagree,strongly disagree,strongly disagree,disagree,strongly agree,disagree,strongly agree,strongly disagree,agree,strongly disagree,agree,disagree,strongly disagree,disagree,agree,disagree,disagree,strongly disagree,disagree,strongly disagree,disagree,disagree,strongly disagree,disagree,agree,strongly agree,disagree,disagree,strongly disagree
